epoch,global_step,lr,loss_total,loss_cd,loss_apml,loss_p2g,loss_g2p,loss_center,loss_bbox,loss_hd,loss_repulsion,loss_proj,loss_proj_bce,loss_proj_dice,loss_proj_iou,proj_weight,proj_valid_ratio,proj_pred_mask_mean,proj_gt_mask_mean,proj_pred_mask_max,proj_gt_mask_max,proj_u_min,proj_u_max,proj_v_min,proj_v_max,precision_0_01,recall_0_01,fscore_0_01,precision_0_02,recall_0_02,fscore_0_02,precision_0_05,recall_0_05,fscore_0_05,epoch_time_sec
182,80032,0.0005,0.0953238093268509,0.003176046828249665,90.84593828179177,0.0018198490647048165,0.0013561977618982307,0.00017855997381494856,0.0,0.0,2.5837670651956987e-05,0.06396767847248909,0.07015389103408172,0.05778146500303382,0.1087128345559283,0.07000000029802322,1.0,0.31313077785798615,0.31452246092227115,1.0,1.0,10.154256251086144,52.84574626265216,8.072929815023912,55.18270000044416,0.046593667220611756,0.05263060791308476,0.04909655126872979,0.237501971867503,0.2796358019292283,0.2555161078647822,0.8171891399690124,0.8872594516880747,0.8491820152141437,180.67015099525452
183,82533,0.0005,0.09512892197437736,0.003162212193714919,90.66445034840068,0.0018091620749030382,0.0013530501166125108,0.00017759158810145428,0.0,0.0,2.6084327583528354e-05,0.06377624168914588,0.0698768907352859,0.05767559185356009,0.1085336612063091,0.07000000029802322,1.0,0.31306754854000934,0.3145062775432658,1.0,1.0,10.175214432659553,52.82478806115493,8.092895512483636,55.20853122374097,0.047374311993952416,0.053563437906087565,0.04994534818743799,0.23945626827394043,0.28136538353408636,0.25748271442374815,0.818039581042583,0.8872438329355757,0.8496674917927268,182.85089468955994
184,85034,0.0005,0.09490506641301619,0.0031447722038236638,90.4505745416067,0.001799154393453585,0.001345617811301029,0.0001799781592370157,0.0,0.0,2.6005455149307718e-05,0.06363367843257337,0.06969223650278854,0.05757511953790871,0.1083627750233906,0.07000000029802322,1.0,0.3130795757939033,0.3145382660375934,1.0,1.0,10.075253059748695,52.92474944378938,8.076408370215146,55.213949599298466,0.047716557908086765,0.05391515268892443,0.05028746093100891,0.24105035720086965,0.28317481601109556,0.25912028552591204,0.8193517514869052,0.8887117028188725,0.851090337135276,212.59723591804504
185,87535,0.0005,0.09504300610470276,0.0031510485147992918,90.58679297903642,0.001802946425526489,0.001348102085345357,0.00017629288443919537,0.0,0.0,2.5977028132552076e-05,0.06365827207670646,0.06969628173013369,0.057620261560102214,0.10844370747794632,0.07000000029802322,1.0,0.3131178960007508,0.31451845913529636,1.0,1.0,10.120268292066719,52.87973422996524,8.068938347112175,55.24134182539142,0.047575501049580166,0.05367706433051779,0.050112723321302004,0.24007955411585366,0.2820997577531487,0.258122961013401,0.818378312737405,0.8879346698820472,0.8501345497615239,205.64929461479187
186,90036,0.0005,0.09497456648638371,0.003150669295193314,90.52403794036584,0.001805979638757584,0.0013446896558829782,0.00018065111149004535,0.0,0.0,2.6033086100733398e-05,0.06357705970851482,0.06962070535378354,0.05753341327901365,0.10829696665759661,0.07000000029802322,1.0,0.31316289891962146,0.3145018833957878,1.0,1.0,10.168741643738622,52.8312609129932,8.05992025048768,55.249163725623035,0.04750580236655338,0.053726556252499,0.0500766243612463,0.2400474380560276,0.2824806600797181,0.2582797456960209,0.8181206033211715,0.8880878312737405,0.8500966488695393,205.77075672149658
187,92537,0.0005,0.09466261816460912,0.003125391785497228,90.21261897615221,0.0017889796579141216,0.001336412127961305,0.00017850533309938773,0.0,0.0,2.6125852146389474e-05,0.06356948961923477,0.06957328514751197,0.05756569335290023,0.10833423934141095,0.07000000029802322,1.0,0.3131651450060263,0.31453545478249684,1.0,1.0,10.181506980471209,52.818495537270934,8.061444887682134,55.235966462414055,0.047699962983556575,0.053952442460515795,0.05030047379248664,0.2405821850947121,0.28265939717862854,0.25868556299349255,0.8203904961452919,0.8898616334716114,0.852158230311963,205.43739938735962
188,95038,0.0005,0.09461840695408476,0.0031238538652017226,90.1868405774897,0.0017910315914208763,0.001332822275689294,0.0001784446771625135,0.0,0.0,2.5942605950186756e-05,0.06330617573834667,0.06918635287034254,0.05742599786829348,0.10809886660493884,0.07000000029802322,1.0,0.3131983038134834,0.31453707054561253,1.0,1.0,10.167731459547834,52.83227093531484,8.061835692149074,55.2383412952568,0.047746331155037985,0.05381060466438425,0.05027424076423853,0.24111029416358457,0.2831763778863455,0.25910250667701573,0.8200140842100659,0.889984631147541,0.851950906124748,207.76173973083496
189,97539,0.0005,0.09460877972554084,0.0031216635599360765,90.16709631912616,0.0017857288800748584,0.0013359346814554704,0.00017980951066928698,0.0,0.0,2.600699829362297e-05,0.06345070102235309,0.06941278506351894,0.05748861622972424,0.10821274048039933,0.07000000029802322,1.0,0.3131007451842614,0.3145356805997341,1.0,1.0,10.210488686986753,52.789513822461736,8.067885350056144,55.22610316682653,0.04774135267767893,0.05390734331267493,0.05030342663039879,0.24092286913359656,0.28309818650664736,0.25902856976055993,0.8204057244289784,0.889800525102459,0.8521420985329203,207.46023845672607
190,100040,0.0005,0.09444780128358937,0.0031069449861667996,90.01897087234443,0.001780784382351355,0.0013261606052467805,0.00017745193992693345,0.0,0.0,2.5955396524284156e-05,0.0632670908787998,0.0691109535100757,0.057423227455843835,0.10808929985687762,0.07000000029802322,1.0,0.313172394483507,0.31451457086466444,1.0,1.0,10.165619318602515,52.83438314890108,8.104611267046373,55.250464770756736,0.047862886095561774,0.053970111174280286,0.05039681019041775,0.24152253161235507,0.28403404263294685,0.25969254054644497,0.8210345744514694,0.890509128379898,0.8527472811382039,206.24490928649902
191,102541,0.0005,0.09450673472965922,0.0031119128315858858,90.07551846814985,0.0017822491361872994,0.0013296636933621327,0.0001779298805528118,0.0,0.0,2.599484755150292e-05,0.06330117195850608,0.06915195138960398,0.05745039175434715,0.10814524001953174,0.07000000029802322,1.0,0.31305781750977396,0.31449041335356803,1.0,1.0,10.169308431431658,52.830694028540925,8.070106870219593,55.199442898926854,0.047661599422730905,0.05379654778713515,0.05020992239633324,0.24082486146166535,0.2831631019467213,0.25899089713458395,0.8206362962627449,0.8901296903113755,0.8524213368918409,196.70671129226685
192,105042,0.0005,0.09434455653867785,0.0031101154432291674,89.92978112099887,0.0017821745984264647,0.0013279408422542265,0.00017761355467223885,0.0,0.0,2.6006353344783332e-05,0.06306630266500396,0.06882305118720419,0.05730955329526667,0.10790354299430893,0.07000000029802322,1.0,0.31321871952443825,0.3144821204581722,1.0,1.0,10.20486181595477,52.795140650404875,8.01502113969552,55.207101127139474,0.048093262694922034,0.05423006578618553,0.05064127180890673,0.24244023093887446,0.2847262462202619,0.2605857366442037,0.8217290232344562,0.8912811828393643,0.8535147019859697,205.76030111312866
193,107543,0.0005,0.09418592764819111,0.003090887868375492,89.77466979974368,0.0017675529089581292,0.001323334960482137,0.00018020280366791097,0.0,0.0,2.6104655583784385e-05,0.06301604259739824,0.06876947806968611,0.057262606331940795,0.10782194151872637,0.07000000029802322,1.0,0.3131443184585583,0.31448303781500436,1.0,1.0,10.16782042075519,52.832182108235806,8.112273792131859,55.185688145396135,0.04814334032012195,0.054295078843462616,0.05071313112586147,0.24280639306777288,0.2855295381847261,0.2611317768743614,0.8225551576244502,0.8915458230770192,0.8541500307902581,199.30895614624023
194,110044,0.0005,0.09402320320095743,0.0030861675797658906,89.62023788507058,0.0017687293802417245,0.0013174382015838937,0.00017727740732900193,0.0,0.0,2.5923040737064108e-05,0.062897591224936,0.06858339383736438,0.05721178775975724,0.10771813675290534,0.07000000029802322,1.0,0.31313143747120276,0.31450647244104046,1.0,1.0,10.169841719455407,52.83016082049846,8.042975276815849,55.22264520552863,0.04802278307427029,0.05412083213589564,0.0505547833521707,0.2426964760970612,0.2854363137557477,0.2609879430659005,0.8227213021041584,0.8922623333479108,0.8545185452887937,208.50701475143433
195,112545,0.0005,0.09407666957423669,0.0030813041320325706,89.66985629301746,0.0017605084807403282,0.0013207956488950454,0.0001809841679272888,0.0,0.0,2.6086632062912874e-05,0.06295255019587548,0.06864423064685544,0.057260868931617415,0.10782039160730361,0.07000000029802322,1.0,0.31310454715804453,0.31449581059168835,1.0,1.0,10.134749912824788,52.865252576032574,8.070735873912916,55.26039370323648,0.048235295725459815,0.05443535476434426,0.050805476596537995,0.2428897581592363,0.28541581414309275,0.26113814154847625,0.82308599997501,0.8918283272628449,0.8545562296879382,207.38831090927124
196,115046,0.0005,0.09385514783202673,0.003073286555102523,89.46692083969634,0.0017569592651832508,0.0013163272885635762,0.00017871071359064407,0.0,0.0,2.6145342020367544e-05,0.06268702806686698,0.06827756822308818,0.05709648685234158,0.10753218918407216,0.07000000029802322,1.0,0.31303020041497026,0.31449268557211724,1.0,1.0,10.165217172999421,52.83478531194944,8.06039608930979,55.19928581454381,0.04855977530862655,0.05484554225184926,0.05117354022193014,0.24460977327818872,0.2874338545831667,0.2630281784608573,0.8243217361492903,0.8920113595186925,0.8553625551379713,190.04263162612915
197,117547,0.0005,0.09385105538241914,0.003069322333969615,89.46200357747526,0.001754095138096977,0.001315227194467485,0.00017836138278032624,0.0,0.0,2.6172240458178305e-05,0.06269881034233436,0.068285354247383,0.05711226566273515,0.10756698120884398,0.07000000029802322,1.0,0.3131428490467712,0.314512081631943,1.0,1.0,10.121622216649076,52.878380286984324,8.120137608179995,55.23238494976765,0.048633085828168734,0.05494042617328069,0.051266960585947895,0.24395671418932427,0.28635938202843864,0.26220607769186616,0.823819202787635,0.8926091672705918,0.8553367984719107,172.69005680084229
198,120048,0.0005,0.09385799279496794,0.0030627060929540083,89.4597469682171,0.0017539541764579182,0.0013087519193354879,0.00018080682203673473,0.0,0.0,2.615727057640483e-05,0.0628301519178143,0.06843518789728038,0.05722511517720335,0.10775000724445481,0.07000000029802322,1.0,0.31314275232030125,0.3145365562261652,1.0,1.0,10.254520764783686,52.74548168098483,8.05254347645631,55.25290902468358,0.04818150864654138,0.05428931942847861,0.05071540937343034,0.2433227880722711,0.2857220393092763,0.26155355331100305,0.8243833326044582,0.8929970004185825,0.8558251640406764,171.7702124118805
