epoch,global_step,lr,loss_total,loss_cd,loss_apml,loss_p2g,loss_g2p,loss_center,loss_bbox,loss_hd,loss_repulsion,precision_0_01,recall_0_01,fscore_0_01,precision_0_02,recall_0_02,fscore_0_02,precision_0_05,recall_0_05,fscore_0_05,epoch_time_sec
16,40016,0.0005,0.1507421617077046,0.010020688077055442,150.74206198410528,0.006544126258347137,0.0034765618299495283,8.674210300187285e-05,0.0,0.0,1.8516587686838315e-05,0.020533388207217115,0.023421881247501,0.021674313619252487,0.11601043176479409,0.14424835534536185,0.12670765418681454,0.5591105354733107,0.6809645282511996,0.6057501637497124,204.58442282676697
17,42517,0.0005,0.14964128863878223,0.009875791999170692,149.6411877570749,0.006412238233407806,0.0034635537755960486,8.701662020304029e-05,0.0,0.0,1.8749020570475603e-05,0.020869581854758096,0.0236519649952519,0.021979086301581817,0.11818104789334266,0.14609615138319673,0.12882863812786086,0.5647884400927129,0.6838052864791584,0.6103619946116974,210.89369130134583
18,45018,0.0005,0.14802196188444425,0.009662361456085367,148.02186004107878,0.006259617305420129,0.003402744151200535,8.662985715545619e-05,0.0,0.0,1.8995522790943386e-05,0.021135686350459815,0.02409729467587965,0.02231857878952341,0.11930969799580168,0.14787707963689525,0.13021497870246168,0.5700167198745502,0.6886616447171131,0.6156595113431392,211.75537610054016
19,47519,0.0005,0.14761523300798976,0.009678730658567945,147.61513064451952,0.0063026940871978914,0.003376036585287758,8.953914242466017e-05,0.0,0.0,1.905617668595472e-05,0.021414773934176328,0.024340849597660936,0.0225845507249461,0.12037050414209316,0.14890352452768893,0.1312752563658296,0.5723371784098861,0.6899507775014994,0.6176804583318612,206.03082513809204
20,50020,0.0005,0.14639438272434108,0.009430487077023725,146.394280112967,0.00611907840093005,0.0033114086808647956,9.306160509528517e-05,0.0,0.0,1.917535099496103e-05,0.021783376493152738,0.024602170850409836,0.022915150631727076,0.12282225781562375,0.1514968231457417,0.1337440622860982,0.5787732758459116,0.6956658742752899,0.6237934583701977,213.75463199615479
21,52521,0.0005,0.14544533339382315,0.00933874188198532,145.44523148382248,0.006058295389700842,0.00328044648694315,9.602563109587501e-05,0.0,0.0,1.9010368579146932e-05,0.021909693153988406,0.024873937143892442,0.023096901654103462,0.12348400483556578,0.15255060085340863,0.134561119363552,0.5805377067922831,0.6972768509783587,0.6256019860172405,208.01266956329346
22,55022,0.0005,0.14387428297138796,0.0091038391194971,143.8741785405589,0.0058934590765047905,0.003210380040734756,9.063761219637444e-05,0.0,0.0,1.9516350987999225e-05,0.022474799142842863,0.025571900146191522,0.023714106325514434,0.1255279138344662,0.15454472507871853,0.1367026729299212,0.5852691150102459,0.700940912697421,0.6301197756747635,206.84298086166382
23,57523,0.0005,0.14353450744158505,0.00909680276446775,143.53440207779192,0.005855841861196385,0.003240960908147217,9.582357113021627e-05,0.0,0.0,1.971534109169592e-05,0.02279508118627549,0.025935719462215113,0.024046755182991188,0.12696366765793682,0.15588061650339863,0.13816133903630706,0.5885958116753298,0.7023544097985805,0.6327347979873049,214.07041358947754
24,60024,0.0005,0.14192519835481307,0.008889712546564793,141.92509261554167,0.005723666411354208,0.003166046146370351,9.62112508530351e-05,0.0,0.0,1.9809962839649233e-05,0.023307083416633345,0.026517127523990405,0.024585988960180077,0.12964833597810876,0.15907435853783486,0.1410165780396318,0.5929943452306577,0.7064436920544283,0.6370355467148563,202.54461193084717
25,62525,0.0005,0.14104425418423397,0.008706352132309626,141.04414808478464,0.005574697406190011,0.0031316547282026156,9.808267223198439e-05,0.0,0.0,1.988514495747922e-05,0.02336555612130148,0.026465195171931227,0.024621631841405017,0.13060879163959416,0.16018211855882647,0.1420757862985408,0.5977637265406337,0.7104703040658736,0.6416883076169118,196.40564489364624
26,65026,0.0005,0.14052809452543447,0.008660776466579928,140.52798812725885,0.005549187310154876,0.0031115891594273664,0.00010506207886379377,0.0,0.0,1.9942347357917176e-05,0.023555909667383048,0.026726614041883246,0.02482919718037586,0.13144380919507198,0.1612405818922431,0.14296248447044235,0.6001237200432327,0.7119865920819173,0.6438416050093883,202.8935101032257
27,67527,0.0005,0.13905443434641868,0.008495919001450697,139.054327800435,0.0054272041753919776,0.00306871483325031,0.0001011300176523215,0.0,0.0,2.0029945941508626e-05,0.023812740528788484,0.02719205286635346,0.025140620792461117,0.13277511261120553,0.16295142099410237,0.14442521479518497,0.6050630529038384,0.7161659750162435,0.6484936550766027,202.6895408630371
28,70028,0.0005,0.13865092056678657,0.008393830544531631,138.65081247774327,0.0053365597314648525,0.0030572708074228933,0.00010113789923703918,0.0,0.0,2.0294273798110848e-05,0.02386418479483207,0.027208647790883646,0.025186326391933512,0.13291343618802479,0.1627090374787585,0.14444383098555805,0.6054756808214214,0.7161151164534186,0.6489237783784296,204.90638494491577
29,72529,0.0005,0.13749211352439175,0.008235677207283146,137.49200479110112,0.0052214373263479415,0.0030142398798995215,0.0001091454289300683,0.0,0.0,2.046604809098402e-05,0.024517536735305878,0.027919984350009995,0.025873729676493807,0.13536850884646143,0.1658250762195122,0.1472496462908418,0.6103918784048881,0.71928679699995,0.6533918918990365,201.02325201034546
30,75030,0.0005,0.13707888053535747,0.008198770935457648,137.0787726215056,0.005196236205095129,0.003002534729652669,0.00010487732190443278,0.0,0.0,2.027033016085235e-05,0.024444811918982408,0.027766725341113553,0.025775910596546086,0.13578474860055978,0.16621720452444022,0.14759260067855512,0.6121512332566973,0.7221599641393442,0.655604383025299,196.71226906776428
31,77531,0.0005,0.13576716841941402,0.008001399631636208,135.7670605723165,0.0050586073717591344,0.002942792269046933,0.00010436229336690002,0.0,0.0,2.024657700936788e-05,0.024436612073920432,0.02780479605032987,0.025771539838167608,0.1363298430627749,0.16750204215188924,0.1483840802725388,0.6165133555952619,0.7254489805640244,0.6596830555232989,202.03896498680115
32,80032,0.0005,0.13495870007545363,0.007864067073921111,134.95859199960154,0.004956372953858822,0.002907694123960642,0.00010707697218804685,0.0,0.0,2.035656395027585e-05,0.024938852583966414,0.02836121410810676,0.026312525528239185,0.13793828171856257,0.16869668148365655,0.14993672290729765,0.6190659478396141,0.7279482738154738,0.6623449115181674,208.46988129615784
33,82533,0.0005,0.13360534452262376,0.007718948173712417,133.60523411027435,0.004850631613945883,0.0028683165613724226,0.00010853845684228546,0.0,0.0,2.0789641758401317e-05,0.025487558882696923,0.029083971879998,0.026913290500871,0.14068727977558976,0.17183624597036185,0.15284772022965787,0.6263996354583167,0.7332627495876649,0.6691095941081519,200.21271276474
34,85034,0.0005,0.13387343547389252,0.007733015956205191,133.87332633169876,0.004855334384307103,0.0028776815699896397,0.00011137008761372537,0.0,0.0,2.057426119884584e-05,0.02528334369377249,0.02878194425354858,0.02668016407453436,0.1398831092562975,0.1709635481744802,0.15200268696421615,0.6244105873275689,0.7327915513482107,0.6676625783195118,207.54497003555298
35,87535,0.0005,0.1323619051555284,0.007536880321149416,132.3617953072067,0.0047366956209849344,0.0028001846946486015,0.00010838307253215927,0.0,0.0,2.068215059977888e-05,0.025573754873050778,0.029090707467013196,0.02697153100198353,0.1413589837502499,0.17277737342562974,0.1536597346425986,0.6279779103983406,0.7366883324795082,0.6714416170110706,207.1733419895172
31,2501,0.0005,0.13600437105839988,0.008085083498250654,136.0042620769075,0.005090875016832229,0.0029942084839785386,0.00010876942624221561,0.0,0.0,2.050382715883641e-05,0.02490478418007797,0.02842769142343063,0.026313513555222885,0.1374636668769992,0.16827770844787085,0.14954217226028158,0.6172096591051079,0.7246189414859057,0.6597648822024363,179.445405960083
32,5002,0.0005,0.13481768872030303,0.007875078504031687,134.81757963928686,0.004964543943677317,0.0029105345576080676,0.00010725824404944172,0.0,0.0,2.049895563392901e-05,0.025009820290633745,0.02850168526339464,0.026394421377348477,0.13844735543282688,0.16982435541408436,0.1506332728582792,0.6219409697058677,0.7302982127461516,0.6651260893000979,181.19375824928284
33,7503,0.0005,0.13401664343507277,0.007762050456869216,134.01653403579974,0.004878957516516372,0.002883092943855544,0.00011768354013528493,0.0,0.0,2.0619351685878126e-05,0.025309797955817673,0.028789265543782486,0.026706902653679716,0.13988828296806277,0.17090800398590564,0.15202475370305246,0.6240812268842463,0.7315680173243203,0.6670021580391433,181.24716544151306
34,10004,0.0005,0.1335370660331644,0.007691860887505373,133.53695625936638,0.004847257537292506,0.0028446033507132525,0.0001169035750912539,0.0,0.0,2.0665953092711967e-05,0.025433283717762895,0.02902608487854858,0.02686478442852063,0.13986680718337666,0.17108264116228508,0.15207783870848834,0.62468762495002,0.7324755644617154,0.6677832555849521,180.05724930763245
35,12505,0.0005,0.1325992408533637,0.007593742395356083,132.5991311650999,0.004777210654641708,0.0028165317378866144,0.00011730022966339013,0.0,0.0,2.065757398293649e-05,0.025454173799230307,0.029019349291533388,0.02687720259003042,0.14105227049805077,0.172691275052479,0.15340382299005764,0.6293120447133647,0.7365708013669532,0.6721557538505079,180.34828186035156
36,15006,0.0005,0.13188176113562505,0.00748774763939605,131.881651128306,0.004682251237082768,0.0028054964029067633,0.00012035679335239445,0.0,0.0,2.072469585016029e-05,0.025694702587714915,0.02917729392617953,0.027087531069147273,0.1422590143630048,0.1737104962702419,0.1545612819393019,0.6321299605157937,0.738263190817423,0.674792663537946,179.76055455207825
37,17507,0.0005,0.13069165027180896,0.00733522029223255,130.69153987574893,0.004590126849110106,0.002745093449487815,0.00012470163193245302,0.0,0.0,2.081932868914875e-05,0.026232280525289885,0.029812000980857657,0.027667067659294897,0.14455096867502998,0.17657068032162135,0.15708714636450097,0.6361907385483306,0.7424307620701719,0.678915297720538,180.11056780815125
38,20008,0.0005,0.1302600469855798,0.007297701791065876,130.2599361836076,0.004563584610153629,0.0027341171725918803,0.00012615733628265952,0.0,0.0,2.0896098463259293e-05,0.02655734581167533,0.030245909448720514,0.0280288874684814,0.14583727056052578,0.17812621045331867,0.15854457728654112,0.6386995982856857,0.7446090899577669,0.6813018581227082,180.38384175300598
39,22509,0.0005,0.12958454473710498,0.00719647830969314,129.5844337969768,0.004482510908122235,0.002713967392354498,0.0001250498415283575,0.0,0.0,2.0929442519113715e-05,0.026518298930427828,0.03009265043982407,0.027951236364285707,0.14566419525939625,0.17774599144717113,0.15829002960357533,0.6416272358244203,0.7472261095561775,0.6842489385785984,196.60270619392395
40,25010,0.0005,0.12865488550535253,0.00706133969472211,128.65477494152486,0.0043904451966719155,0.0026708944938260083,0.000124442717148487,0.0,0.0,2.090421064543111e-05,0.027109468712514993,0.030764452031687324,0.028568623307180026,0.14888273206342462,0.18143260274015394,0.16168337637131833,0.6457156395254399,0.7501745395591763,0.6879662526507037,200.3818473815918
41,27511,0.0005,0.12798530347153741,0.0069710483339509785,127.98519237934708,0.004328890798645267,0.00264215753638794,0.00012444128525953847,0.0,0.0,2.1005081845403254e-05,0.026951133609056377,0.03066468725009996,0.02843732815353153,0.14763830795806676,0.18007757834366253,0.1604732141481107,0.6468340398215714,0.7523344177953818,0.6897031598773207,198.09214210510254
42,30012,0.0005,0.1271604430444333,0.006898724882374155,127.16033081548875,0.004269435769994325,0.0026292891086443925,0.0001269534980316084,0.0,0.0,2.1209129262301248e-05,0.02731768620676729,0.03110220755447821,0.028822386254895714,0.14996882106532386,0.18288797762145143,0.1629611562702154,0.6510698454993002,0.7549156118802479,0.69324517526516,199.28163766860962
43,32513,0.0005,0.12710135426820635,0.006888665775422145,127.10124211728882,0.004272256865071543,0.002616408914539878,0.00012885938999155993,0.0,0.0,2.1226944147597374e-05,0.02732266468412635,0.031018159142592962,0.028808431347321178,0.1498356712002699,0.18269606220011994,0.16281219654422743,0.6511310514856558,0.7546763521154038,0.6933347392277639,210.64481949806213
44,35014,0.0005,0.12620924023098823,0.006751119332318781,126.20912677256977,0.004175329334527084,0.0025757900047970964,0.00013224368190841845,0.0,0.0,2.148593304519934e-05,0.027774632334566174,0.03170919132347061,0.02934289178824047,0.15148393767493004,0.18438825641618353,0.16454234253726854,0.6548277173505598,0.7567009329080868,0.6964387274989602,196.37163543701172
45,37515,0.0005,0.12503870292270675,0.006639429032750449,125.03859014255626,0.004116385452761563,0.0025230435692364115,0.0001322369544464307,0.0,0.0,2.1383677492832074e-05,0.028030291789534187,0.031886561781537384,0.029572340125152495,0.15319565533161736,0.18664663041033586,0.16645784275617445,0.6600943606932227,0.7630112993864954,0.7022280325083101,188.0218620300293
46,40016,0.0005,0.12461891252605593,0.006590577217763099,124.618800377188,0.004074212469643534,0.0025163647496789063,0.00013058604418960868,0.0,0.0,2.1276427710957893e-05,0.028149384777339064,0.03202254254548181,0.029706384114431786,0.15450548296306477,0.18799989769717113,0.16774892018231355,0.6615803873762994,0.7635356013844462,0.7032800723330491,215.03530478477478
47,42517,0.0005,0.12420624211692705,0.0065518201951899,124.20612862185448,0.004038133595094289,0.0025136865958248766,0.0001333241690587261,0.0,0.0,2.1507566523186174e-05,0.028381030400339863,0.032263168951169534,0.029947387563001016,0.15486559282536985,0.18801815211415435,0.16808057280897093,0.6628214924967513,0.7643160509233806,0.7043989200215014,220.16674208641052
48,45018,0.0005,0.1233888582774445,0.0064407950681701276,123.3887448896174,0.003958474168067899,0.0024823208959362263,0.00013896801212078,0.0,0.0,2.151549981473228e-05,0.028376344774590164,0.03230709669257297,0.02994360718544705,0.1551500493552579,0.18884340794932028,0.16849419867313775,0.6663324904413235,0.7678635577019193,0.7080445832333437,243.6245937347412
49,47519,0.0005,0.12303363041179936,0.006394865479311351,123.03351686974136,0.003928872292976966,0.002465993182331298,0.00013941935332907276,0.0,0.0,2.1543936888750157e-05,0.02875139006897241,0.03277341407187125,0.030356918476236727,0.15653455414709116,0.19025719790208917,0.16992912255227566,0.6671832243665033,0.7675877891031088,0.7085260419143005,189.3724284172058
50,50020,0.0005,0.12195752455634339,0.006271088259691773,121.9574103814895,0.0038382951114814532,0.002432793148629247,0.00014125780985652404,0.0,0.0,2.1690320765849812e-05,0.029293360780687724,0.03332719646516393,0.03090929804442049,0.15895975594137346,0.19287148421881248,0.17249271174708827,0.6723796809401239,0.7734809396553879,0.7141632294473721,190.14666557312012
51,52521,0.0005,0.12148827893949184,0.006228850866387338,121.4881646203213,0.0038234848617401044,0.0024053660004928683,0.00014014833306111936,0.0,0.0,2.168016660952006e-05,0.029313860393342665,0.03331977755772691,0.030922649378908044,0.15964005022990804,0.19388680074845063,0.1732774248092723,0.673161497119902,0.77385598494977,0.7147660572461632,189.67802119255066
52,55022,0.0005,0.12128728238202152,0.006200695182520767,121.28716747553908,0.003797658139303355,0.002403037049175493,0.00014077991308971853,0.0,0.0,2.1816563610766696e-05,0.0295644437537485,0.033650895110705716,0.03120961882447156,0.16037979339514194,0.19434638254073372,0.17399970266740114,0.6748407082479508,0.7746998856707317,0.7161968304771559,190.77742385864258
53,57523,0.0005,0.12054984686059839,0.006120023147340995,120.54973166220573,0.00372658219512981,0.002393440953828711,0.00014080163178083137,0.0,0.0,2.1897468064614842e-05,0.0297757849985006,0.03385989354258297,0.031415276967066495,0.16148081782911836,0.19588160829418233,0.175255008506589,0.6776393934613655,0.776547193622551,0.7186724930072202,216.44829297065735
54,60024,0.0005,0.12016973295351449,0.0060752802345509236,120.16961788282734,0.003685980121411833,0.0023893001094036533,0.00014342104307205755,0.0,0.0,2.1858720301628655e-05,0.029886970992852858,0.03391124019142343,0.0315114290460755,0.16213416976959216,0.19662340142068171,0.17588661643477235,0.6789831918794982,0.7776817983744002,0.7198239215037099,195.00137448310852
55,62525,0.0005,0.1195360472927042,0.005988983721265652,119.5359314846449,0.0036290672358039056,0.002359916482145236,0.00014447606344649295,0.0,0.0,2.200514338018642e-05,0.030165180021741303,0.03429868287060176,0.031829230088481035,0.16350569147341062,0.19806159567423032,0.17733010367714896,0.6831369991066074,0.7813662620889145,0.7239516520204662,207.24350810050964
56,65026,0.0005,0.11868089927834828,0.005887904461440271,118.68078266130071,0.003580660267314296,0.002307244189168665,0.0001412099557460622,0.0,0.0,2.2179180269231233e-05,0.03039087099535186,0.03465849988129748,0.032101492496726454,0.16490191032961815,0.19969434101359457,0.17886964304864955,0.6865902076669332,0.7841897420719213,0.7272461537526446,200.65002942085266
57,67527,0.0005,0.11864106781164058,0.00589099026280271,118.6409521472783,0.003583317755284242,0.002307672506901713,0.00014929368936012725,0.0,0.0,2.2000414616218612e-05,0.030153368340163935,0.03426676204518193,0.031817593158124796,0.16408221867502998,0.19876395145066975,0.1779604274913615,0.6848328051591863,0.7835217475509796,0.7259183678804326,195.97616600990295
58,70028,0.0005,0.1179511417500356,0.005803208766936711,117.9510254598722,0.00350525580036671,0.002297952967233303,0.00015081129824774566,0.0,0.0,2.2156843620834142e-05,0.030863435875649742,0.03511710550154938,0.03256439434534616,0.1665585718837465,0.20168377961315473,0.18064272849455995,0.6897276245751699,0.7859058525027489,0.7299819189827236,191.55057191848755
59,72529,0.0005,0.11717852193121908,0.005735680016028773,117.17840467572736,0.0034567426638266235,0.0022789373549135412,0.00014922727392854878,0.0,0.0,2.2360399725130446e-05,0.031260445040733706,0.03558332526364454,0.032992604255649455,0.16821064542932826,0.20324955955117952,0.18233904920992067,0.693374993752499,0.7892029711552879,0.7335643409514895,189.75334811210632
60,75030,0.0005,0.11697958443747287,0.005717439904677921,116.97946749492341,0.0034522606829315928,0.00226517922005898,0.00015049714356126325,0.0,0.0,2.228924278074855e-05,0.031070579580667734,0.035346896397690925,0.032794599486581956,0.16776160629498202,0.20284552194747102,0.1819129088325281,0.6925092267780388,0.7887621318660036,0.7328016355913766,194.42069363594055
61,77531,0.0005,0.11649605905602141,0.00562188732445237,116.49594149766851,0.003387250064872019,0.002234637260901137,0.00014901976821414067,0.0,0.0,2.239670572530709e-05,0.03140569943897441,0.035711496651339464,0.03314098569697461,0.16893740550654737,0.20419722735905638,0.1831682271546409,0.6950220888207217,0.7909661330780188,0.7353335084056244,192.85309433937073
62,80032,0.0005,0.11557959680591093,0.005539630939767863,115.57947934107607,0.003327494979127035,0.002212135965889059,0.0001503851976389526,0.0,0.0,2.241745295807322e-05,0.03179148262569972,0.03612988398390644,0.033535354385492815,0.17077670884771093,0.2063616936038085,0.1851026319579535,0.6992434471523891,0.7942941963839464,0.7392976669514956,194.76950120925903
63,82533,0.0005,0.11548470260529983,0.00551986075153981,115.48458505696843,0.0033075865297951586,0.0022122742188005213,0.0001500760948165218,0.0,0.0,2.240081089474174e-05,0.031817741653338664,0.036207001574370255,0.03358342951327124,0.17115019226684328,0.20664985958741502,0.18551070998977276,0.6998792279963015,0.7945320895079468,0.7397671678051001,194.35311341285706
64,85034,0.0005,0.11507563917685013,0.005494139195497676,115.0755217215482,0.0032877588546478334,0.0022063803455627776,0.0001529550740728035,0.0,0.0,2.24269818326135e-05,0.03206852024815074,0.0364847225172431,0.03383904078439837,0.1723200368290184,0.20805662110155937,0.18675388074496754,0.7021870939124351,0.7964077064486705,0.7420438288843951,195.16886949539185
65,87535,0.0005,0.11474115301708564,0.005452413947127092,114.74103546447631,0.003279349710302623,0.00217306423652191,0.0001567053761716631,0.0,0.0,2.2438256874432967e-05,0.03203484231307477,0.03643083782112155,0.03381064776094725,0.1725829199570172,0.2082030469062375,0.18699705400621472,0.702903799417733,0.7980939460153439,0.7430353808681853,193.5231637954712
66,90036,0.0005,0.11441913521627053,0.005399823257695327,114.41901751109859,0.003230927217543581,0.002168896043235518,0.0001546202908969985,0.0,0.0,2.245264891732987e-05,0.03237630728958417,0.03679817135645742,0.034161977924829924,0.17365280450319873,0.20975564852184125,0.18824074442376618,0.7042405693972411,0.7984628414259296,0.7441478149383748,193.9639949798584
67,92537,0.0005,0.11398896841747148,0.005391283596285664,113.9888502591517,0.0032307987877043757,0.002160484803891627,0.00015719241610247887,0.0,0.0,2.2552443762596616e-05,0.03248261242378049,0.03687694843937425,0.034275492153237344,0.17454971136545383,0.21036585365853658,0.18905248987327952,0.7059895768255198,0.7997105845161935,0.7455700343487407,191.36316180229187
68,95038,0.0005,0.1131769657084366,0.005276761027421655,113.17684614691721,0.0031509076668525256,0.0021258533639554604,0.00015490341899781183,0.0,0.0,2.285519775880278e-05,0.03300828106257497,0.037560756947221115,0.034837685983444826,0.17634206083191722,0.21245574036010595,0.19103025975244278,0.7094598683963914,0.8025886325157437,0.7490763589292944,191.9704966545105
69,97539,0.0005,0.11311046867335334,0.005271665036545374,113.11034955067045,0.0031571261518568198,0.0021145388866202763,0.00015505627605494481,0.0,0.0,2.2743249752036434e-05,0.033046839857806876,0.037522588620801677,0.03484679704860839,0.17676132671931227,0.2129869731794782,0.19144690925644928,0.7101339151839264,0.8031755071408937,0.7495999893680757,191.725501537323
70,100040,0.0005,0.11215516055276135,0.005174458533415987,112.1550409117969,0.003076908787306002,0.0020975497466685553,0.000152126941564339,0.0,0.0,2.282976110216944e-05,0.03317374222186126,0.03768258321671331,0.03499528121200205,0.1777010875337365,0.21440740110205916,0.19260171729205894,0.7156979981444922,0.8076770268455118,0.7548298569428162,193.0327546596527
71,102541,0.0005,0.11196937328014599,0.005150715343239696,111.96925413184336,0.003060085917107116,0.002090629427913023,0.00015924099616485294,0.0,0.0,2.2773192075150944e-05,0.03330025411710316,0.03792340485680728,0.03517108846607371,0.17840110049730107,0.2150227799505198,0.19327927141732237,0.7156478229020892,0.8072577609581167,0.754688905053785,193.12501335144043
72,105042,0.0005,0.11167761182985225,0.005135054450558654,111.6774909482008,0.0030496045044751414,0.002085449945210747,0.00015540403746956103,0.0,0.0,2.3145181693817235e-05,0.03400026708066773,0.03852677678928429,0.035834819607597525,0.1808545136632847,0.21685798336915235,0.19559704898664804,0.7181301307601959,0.808382506372451,0.7565645203500784,203.4731843471527
73,107543,0.0005,0.11130959374672983,0.005086676596209775,111.30947320931247,0.003014102527472909,0.002072574075742266,0.0001550340636361691,0.0,0.0,2.3041608770739516e-05,0.03406547537235106,0.03868179290783687,0.03594338712485426,0.18095300942123152,0.2175100662859856,0.19586208374610023,0.7184893620676729,0.8098237267592963,0.7575040311395812,215.23944854736328
74,110044,0.0005,0.11099769088511513,0.005058889823072202,110.99757072421275,0.003000600304379996,0.0020582895176565245,0.00015360460492976917,0.0,0.0,2.2992495300446744e-05,0.03399411719687125,0.03861834172580968,0.035867047254092954,0.18141532449520192,0.21793021072820873,0.1963364641111,0.7206385024115354,0.8112010078780988,0.759289787774656,215.88742017745972
